SummonerName,WinLoss,Lane,Champion,Q casts,W casts,E casts,R casts,ChampLevel,CS,Kills,Deaths,Assists,Exp,Damage,Shielding,Healing,Total Damage Taken,Wards Placed,Wards Killed,Vision Score,Penta Kills,Game Time seconds,Crowd Control,Time spent dead,Kill participation,Team damage percentage,Skillshots hit,Skillshots dodged,Solo kills,Turret plates taken
qonnecc,False,MIDDLE,Anivia,32,5,31,41,10,116,1,10,0,6644,4651,0,0,17961,7,1,15,0,1174,455,263,0.029411764705882353,0.10839811760414746,6,19,0,1
RWMK,False,BOTTOM,Jinx,90,17,12,3,10,127,4,9,4,6262,8455,0,988,16139,6,4,13,0,1174,38,181,0.23529411764705882,0.19702884631040884,12,21,0,0
Getting worse,False,UTILITY,Yuumi,28,99,43,5,10,4,1,4,9,6479,4549,2035,7469,8007,16,0,27,0,1174,32,100,0.29411764705882354,0.10601211967927554,80,56,0,0
CindereIla,False,JUNGLE,Rengar,241,106,113,15,17,63,18,5,8,18184,37210,0,16935,33945,7,13,56,0,1935,344,191,0.6341463414634146,0.31420270382170223,25,10,7,0
Incursio,False,MIDDLE,Katarina,83,60,0,9,15,182,7,10,9,13281,18896,0,3209,25793,2,2,16,0,1935,12,301,0.3902439024390244,0.1595553835924031,2,17,0,1
euphoria777,False,TOP,Darius,98,116,24,6,16,184,6,10,5,14722,25460,0,7283,32847,7,2,15,0,1935,110,327,0.2682926829268293,0.21498493074932767,0,22,1,1
Silver Cross,False,BOTTOM,Ashe,53,81,19,12,14,160,6,7,15,12802,28194,0,2462,21794,11,4,26,0,1935,707,223,0.5121951219512195,0.23807021434507697,64,7,1,3
siksautunghok,False,UTILITY,Nautilus,59,36,27,12,13,29,0,9,18,10723,8667,1531,971,20605,32,1,59,0,1935,487,290,0.43902439024390244,0.07318676749149004,22,19,0,1
Lily,True,TOP,Singed,144,27,38,10,17,201,14,5,13,16873,30838,0,4066,31128,5,2,17,0,1935,513,178,0.7297297297297297,0.29641485070973433,1,49,2,2
Luquhorijy,True,JUNGLE,Evelynn,498,25,111,10,16,24,9,8,12,15920,21937,0,9568,32842,7,3,18,0,1935,226,225,0.5675675675675675,0.21085572901016708,25,39,2,0
Jay Sinatraa Won,True,MIDDLE,Zed,113,128,131,25,16,207,9,6,9,15317,22815,0,1127,18509,14,5,36,0,1935,156,195,0.4864864864864865,0.21929674345175498,45,54,0,1
12inch,True,BOTTOM,MonkeyKing,97,13,56,23,15,159,7,11,14,14569,19090,0,6739,29834,14,5,38,0,1935,34,242,0.5675675675675675,0.18349629409583293,0,135,2,0
LeanBeefPatty,True,UTILITY,Alistar,37,32,51,13,15,44,2,7,24,13135,9356,0,10804,28384,35,5,56,0,1935,230,185,0.7027027027027027,0.08993638273251067,0,141,0,0
slogdog,True,TOP,Yorick,147,16,59,6,17,210,4,7,4,16689,17035,0,2726,22234,9,2,18,0,1879,302,281,0.26666666666666666,0.1562701541473667,5,10,1,5
CindereIla,True,JUNGLE,Rengar,213,100,112,14,18,57,15,5,5,18369,21552,0,12859,27875,7,8,43,0,1879,329,195,0.6666666666666666,0.19770670264642248,23,12,2,3
Norbit,True,MIDDLE,Xerath,143,78,36,55,17,184,9,3,13,17537,41136,0,605,13162,11,1,30,0,1879,193,130,0.7333333333333333,0.3773565434100419,80,8,4,2
Silver Cross,True,BOTTOM,Jinx,128,54,20,8,15,164,6,10,12,14574,19605,0,1626,20306,12,8,31,0,1879,139,310,0.6,0.17984697644823397,32,7,0,0
LeanBeefPatty,True,UTILITY,Alistar,30,26,58,8,15,21,4,5,19,13944,9682,0,7758,26806,25,2,59,0,1879,215,167,0.7666666666666667,0.08881962334793493,0,19,1,0
Assassintoad,False,TOP,TahmKench,69,22,23,11,15,191,2,7,6,13183,10459,168,5794,32730,9,2,15,0,1879,149,276,0.21052631578947367,0.12876569534128998,17,28,1,0
Oce trash server,False,JUNGLE,Ekko,108,29,66,8,16,79,6,8,12,15454,17978,0,13776,36066,3,3,19,0,1879,394,244,0.47368421052631576,0.22131980249540484,27,28,0,3
Incursio,False,MIDDLE,Zed,82,74,106,14,16,189,8,12,7,16227,21171,0,1316,28517,1,2,11,0,1879,205,447,0.39473684210526316,0.26063250558552686,42,32,3,4
euphoria777,False,BOTTOM,Lucian,93,57,62,17,15,281,12,6,5,14592,23087,0,3065,26267,8,5,31,0,1879,78,204,0.4473684210526316,0.2842225654948437,12,43,0,3
Gus,False,UTILITY,Nami,22,62,70,9,15,32,2,5,22,14406,8534,0,8924,16266,44,4,72,0,1879,208,145,0.631578947368421,0.10505943108293461,14,12,0,2
slogdog,True,TOP,Darius,67,73,20,5,16,189,13,5,5,14778,15360,0,3912,20760,8,1,14,0,1535,223,111,0.8571428571428571,0.21947114845591295,0,2,9,5
Incursio,True,JUNGLE,Viego,166,119,73,23,15,37,16,6,4,14598,19964,0,13706,29667,3,4,20,0,1535,277,131,0.9523809523809523,0.28526731269785915,18,7,3,2
Norbit,True,MIDDLE,Syndra,163,108,39,6,15,188,3,3,12,14448,14819,0,1876,12252,10,1,36,0,1535,220,97,0.7142857142857143,0.21174157708573327,56,4,1,2
Silver Cross,True,BOTTOM,Lucian,61,31,29,7,13,176,5,7,6,11093,12861,0,68,14131,10,3,22,0,1535,1,136,0.5238095238095238,0.18377334341395726,8,4,0,3
Gus,True,UTILITY,Nami,17,43,48,8,13,35,3,0,16,10586,6980,0,5728,8228,30,6,54,0,1535,111,0,0.9047619047619048,0.09974661834653739,10,2,0,5
GalaxyGoggles,False,TOP,Yone,198,40,22,6,12,142,1,15,2,9794,11563,0,0,20979,6,2,12,0,1535,79,344,0.075,0.205188131068215,8,61,0,0
But U ,False,JUNGLE,RekSai,135,106,82,8,13,22,6,6,3,10488,12578,0,6901,18138,7,6,23,0,1535,277,167,0.225,0.2232082521567868,19,62,2,2
Mach Diamond,False,MIDDLE,Anivia,72,18,50,101,15,172,8,5,3,13069,12218,0,1030,18512,6,3,19,0,1535,959,129,0.275,0.2168193971776534,9,79,3,0
MadHu,False,BOTTOM,Kaisa,54,32,121,4,12,200,2,7,3,9843,11859,0,602,13842,7,8,21,0,1535,41,148,0.125,0.21044364302760402,13,6,1,5
Abu Salim,False,UTILITY,Pantheon,34,16,16,2,12,31,4,7,5,8590,8134,0,0,14080,29,3,44,0,1535,12,160,0.225,0.14434057656974078,8,51,2,5
MadHu,False,TOP,Akali,130,21,75,17,16,194,4,9,6,15348,17062,0,1228,28795,3,3,14,0,2013,76,313,0.29411764705882354,0.16441330602409118,40,17,2,0
Śpace Invader ,False,JUNGLE,Ekko,109,43,86,6,15,54,5,4,10,14511,13396,0,13559,32845,7,4,29,0,2013,461,105,0.4411764705882353,0.12908434760839232,39,15,0,0
Incursio,False,MIDDLE,Katarina,86,69,0,10,17,216,12,9,6,16878,22707,0,5853,28646,2,2,8,0,2013,0,294,0.5294117647058824,0.21880305592132393,0,20,1,0
Hudbudie,False,BOTTOM,MissFortune,110,115,74,13,16,224,8,6,11,15927,33829,0,1505,21467,13,6,26,0,2013,438,179,0.5588235294117647,0.3259742632364595,111,18,1,5
Pogtoss,False,UTILITY,Taliyah,146,32,48,17,13,39,2,6,10,11237,16783,0,3528,22975,42,11,81,0,2013,420,154,0.35294117647058826,0.16172502720973309,165,20,1,3
Lily,True,TOP,Singed,186,22,40,12,18,253,10,5,7,20302,26393,0,3823,29827,12,1,20,0,2013,356,200,0.5666666666666667,0.25029510775643377,1,306,2,3
Wx OC15141355,True,JUNGLE,Nidalee,352,366,225,423,17,53,6,5,11,17750,23871,0,25129,39117,3,16,53,0,2013,85,199,0.5666666666666667,0.22637474446784145,19,184,1,2
Incantation,True,MIDDLE,Pantheon,121,27,48,6,16,139,7,6,9,16170,15666,0,2331,20084,2,0,8,0,2013,28,177,0.5333333333333333,0.14856626894103372,6,146,1,0
DRI1,True,BOTTOM,Jinx,195,64,16,18,16,197,8,9,9,16194,29805,0,818,21610,9,7,36,0,2013,149,274,0.5666666666666667,0.28264882524733803,25,126,2,2
sh00zyz,True,UTILITY,Bard,51,85,42,9,14,13,3,6,14,12314,9713,3062,6055,20269,37,5,66,0,2013,213,175,0.5666666666666667,0.09211505358735297,20,247,1,0
ImmortaI,False,TOP,Sett,90,27,36,9,17,200,8,7,9,16808,23492,0,2902,33938,11,3,23,0,1658,226,203,0.37777777777777777,0.3033624871385371,0,32,4,0
kaNbal,False,JUNGLE,Kayn,87,44,28,12,12,28,7,11,9,9187,13004,0,9780,34513,2,4,13,0,1658,189,296,0.35555555555555557,0.16793254866308693,0,35,1,0
Chaeng,False,MIDDLE,Pantheon,90,22,18,3,14,113,8,7,7,11849,15720,0,1900,19853,10,4,28,0,1658,43,226,0.3333333333333333,0.20300812610022564,12,44,1,1
JinDarlRae,False,BOTTOM,Zeri,536,4,21,6,15,176,9,5,5,13131,15036,0,3223,20449,6,0,9,0,1658,37,159,0.3111111111111111,0.1941740881815352,518,11,2,1
xyno,False,UTILITY,Blitzcrank,31,29,31,12,12,14,0,15,15,8958,10185,0,2042,30430,20,1,30,0,1658,196,348,0.3333333333333333,0.1315227499166151,22,42,0,1
Bryan Lim,True,TOP,Garen,73,13,63,5,15,189,6,7,4,14436,15415,0,2311,26399,7,3,21,0,1658,91,238,0.3125,0.1274120328975102,0,72,1,0
14 Day Holiday,True,JUNGLE,Khazix,192,84,53,16,16,12,17,7,11,15359,30512,0,8609,29145,2,5,22,0,1658,379,200,0.875,0.25219294686006793,37,110,5,0
Vixxy,True,UTILITY,FiddleSticks,28,55,64,7,13,28,7,8,14,11342,24460,0,2690,17834,21,3,64,0,1658,411,216,0.65625,0.20216970776859627,0,144,2,5
Incursio,True,BOTTOM,Sivir,113,60,16,6,16,192,14,3,9,15122,38629,0,3685,13263,8,3,19,0,1658,112,64,0.71875,0.3192784727622456,116,118,4,5
KadeemV2,True,MIDDLE,Xayah,74,31,44,5,15,158,1,7,8,13910,11971,0,871,14509,15,3,38,0,1658,108,178,0.28125,0.09894683971158004,49,20,1,2
Ð K,False,TOP,Fiora,68,6,24,4,11,113,2,4,0,7554,9073,0,4559,12091,6,0,7,0,1013,51,102,0.11764705882352941,0.3168895790537301,5,2,1,0
MIKISAMA,False,JUNGLE,Shaco,39,34,31,133,10,9,2,1,2,6927,3690,0,3200,7637,5,0,10,0,1013,486,12,0.23529411764705882,0.12886853749539906,0,4,0,2
Hyphy,False,MIDDLE,Malzahar,38,37,52,2,10,101,0,4,0,7174,6037,0,0,6323,5,1,11,0,1013,123,77,0,0.21085191846016732,37,10,0,1
Incursio,False,UTILITY,Yuumi,29,51,18,3,9,9,2,2,2,5097,4626,627,2489,3914,4,0,7,0,1013,25,32,0.23529411764705882,0.16156710618207681,75,28,0,0
Vixxy,False,BOTTOM,Draven,39,32,12,3,9,83,0,6,3,5755,5206,0,1185,11246,6,1,9,0,1013,28,96,0.17647058823529413,0.18182285880862667,10,10,0,0
Abron,True,TOP,Sett,33,15,21,2,11,96,2,2,2,7991,8151,0,1012,11764,5,3,13,0,1013,70,49,0.6666666666666666,0.2565530552631271,0,0,2,4
Icekylin,True,JUNGLE,Diana,65,31,51,4,11,26,8,1,1,7855,7029,0,5186,10300,4,4,20,0,1013,77,30,1.5,0.2212286454650165,11,6,2,0
Miçro Rivèn,True,MIDDLE,Riven,152,28,51,7,11,120,2,2,3,8462,5962,0,648,9322,4,1,5,0,1013,84,67,0.8333333333333334,0.18765856821111843,1,6,0,2
No Fat Chícks ,True,BOTTOM,Caitlyn,32,11,5,3,9,120,5,1,2,6094,7051,0,1168,6520,1,0,1,0,1013,9,14,1.1666666666666667,0.22191633607735733,12,5,0,8
Dennis Ferguson,True,UTILITY,Renata,28,8,32,4,8,7,0,0,7,4856,3579,805,254,6091,14,1,30,0,1013,156,0,1.1666666666666667,0.11264339498338066,23,6,0,7
KAZE fung,False,TOP,Camille,110,39,79,6,13,92,1,10,9,11099,10974,0,3156,29376,6,0,10,0,1595,155,264,0.23255813953488372,0.13739910063020047,2,27,0,0
masonmount19,False,JUNGLE,MasterYi,66,5,35,10,15,57,8,8,12,13536,22046,0,7996,26500,7,4,20,0,1595,107,222,0.46511627906976744,0.27601721451229494,0,29,2,0
citygirls,False,MIDDLE,Talon,48,119,130,12,15,122,4,9,16,13969,14406,0,2232,28679,7,2,12,0,1595,215,244,0.46511627906976744,0.18036164589602866,84,24,1,0
Incursio,False,BOTTOM,Thresh,38,17,46,3,15,135,13,7,14,13451,20042,2061,2242,18218,4,1,6,0,1595,318,159,0.627906976744186,0.2509235578706203,16,14,0,0
Vixxy,False,UTILITY,Pyke,49,50,36,15,13,50,11,9,12,10315,12404,0,3578,23383,25,7,43,0,1595,91,216,0.5348837209302325,0.1552984810908556,25,22,0,0
Wubba,True,TOP,TahmKench,149,28,6,19,15,156,9,6,4,13783,21668,383,9839,31022,10,0,22,0,1595,366,206,0.35135135135135137,0.20661963461026148,59,49,3,5
Mello,True,JUNGLE,Vi,97,0,97,10,14,39,11,8,13,12487,20292,0,6194,24237,4,3,14,0,1595,208,196,0.6486486486486487,0.1934995875814333,0,38,2,5
Freyara,True,MIDDLE,Yasuo,208,12,73,4,15,173,2,6,12,13733,10465,0,602,16726,9,2,22,0,1595,93,169,0.3783783783783784,0.09979218156906193,15,36,1,4
bozhiii,True,BOTTOM,Ezreal,256,63,39,14,15,157,14,7,10,13303,35701,0,3411,17553,9,3,19,0,1595,98,181,0.6486486486486487,0.34044042667442237,113,25,3,3
Zacosk,True,UTILITY,Bard,47,24,27,5,13,16,7,10,12,10761,16742,0,2270,17638,19,5,47,0,1595,203,217,0.5135135135135135,0.15964816956482095,29,36,2,1
Ironpup,False,TOP,Jax,69,102,59,8,15,166,7,6,1,13750,13237,0,3009,21188,6,0,9,0,1581,165,188,0.1951219512195122,0.22560921856217192,0,124,4,3
MARTIANDESTROYER,False,JUNGLE,Kayn,138,72,60,12,13,39,7,6,5,11366,15171,0,10409,25691,5,3,26,0,1581,234,205,0.2926829268292683,0.25857732544345685,0,43,0,0
DRI1,False,BOTTOM,Kaisa,54,21,82,4,12,168,0,7,2,9263,5029,0,952,14481,5,4,13,0,1581,0,163,0.04878048780487805,0.08571543677697188,10,52,0,0
ilfhco,False,BOTTOM,Rakan,29,40,29,10,11,56,0,7,10,7957,6286,3043,1982,16260,32,10,61,0,1581,76,182,0.24390243902439024,0.1071529426133513,17,43,0,0
GalaxyGoggles,False,MIDDLE,Sylas,69,62,130,18,12,138,4,15,5,9829,18948,0,8756,38644,8,2,15,0,1581,328,382,0.21951219512195122,0.32294507660404803,13,57,0,0
Abu Salim,True,TOP,Swain,137,42,95,15,15,159,10,4,11,14213,19370,0,8550,17063,10,4,30,0,1581,261,88,1.1666666666666667,0.21359923831348554,79,1,2,1
zvp,True,JUNGLE,FiddleSticks,35,113,66,8,14,28,6,2,12,12570,9711,0,12459,19620,7,4,67,0,1581,605,63,1,0.10708522898606271,0,4,0,0
Incursio,True,MIDDLE,Yone,274,71,57,8,16,211,15,6,7,15224,31590,0,1913,20688,7,3,18,0,1581,171,191,1.2222222222222223,0.34834095987925456,15,5,7,3
babanana,True,UTILITY,Blitzcrank,30,25,34,11,13,30,2,2,22,11128,9032,739,1776,18110,28,6,57,0,1581,219,58,1.3333333333333333,0.09960073957686995,19,2,0,5
originalpainting,True,BOTTOM,Xayah,78,42,67,5,15,220,8,4,8,14246,20982,0,993,14738,15,6,36,0,1581,62,146,0.8888888888888888,0.23137383324432725,49,1,0,9
SaKeZ3D,False,TOP,Sett,48,22,18,4,12,142,2,7,3,9339,13407,0,961,19448,1,2,5,0,1224,89,197,0.16129032258064516,0.31615619655114324,0,12,1,4
Just,False,JUNGLE,Hecarim,167,39,24,6,11,28,5,7,1,7896,7398,0,9116,23362,6,2,14,0,1224,222,168,0.1935483870967742,0.17446647511775384,6,23,0,0
Gaea Foundation,False,MIDDLE,Vex,60,15,25,12,11,118,2,5,4,8196,8039,0,1028,10216,8,2,21,0,1224,375,99,0.1935483870967742,0.18956503309413666,28,11,0,0
Boiley,False,BOTTOM,MissFortune,55,34,34,4,9,114,2,8,3,6083,8758,0,1275,11156,7,1,11,0,1224,204,157,0.16129032258064516,0.20653059656764908,65,22,0,1
XxAugusxX,False,UTILITY,Karma,57,13,89,16,9,18,2,4,6,5959,4804,1575,955,10623,24,7,44,0,1224,106,56,0.25806451612903225,0.11328169866931719,34,15,0,0
xtd,True,TOP,Aatrox,127,25,60,5,13,123,1,4,8,10911,10526,0,5695,19598,6,0,8,0,1224,82,74,0.6923076923076923,0.16910640621049036,11,41,1,1
Haph,True,JUNGLE,Sejuani,41,96,69,6,13,28,5,3,13,10060,11646,0,6517,17001,5,5,25,0,1224,317,53,1.3846153846153846,0.18709650583322,6,17,2,4
Incursio,True,MIDDLE,Katarina,60,51,0,10,13,134,19,3,1,10340,21074,0,3550,14731,2,0,3,0,1224,56,81,1.5384615384615385,0.33854652048824696,2,42,2,5
deofamuni,True,BOTTOM,Ezreal,159,35,14,8,11,137,4,1,9,8322,13702,0,825,7586,6,5,16,0,1224,41,10,1,0.2201231721935588,61,3,0,3
Elv,True,UTILITY,Renata,44,18,47,5,11,13,2,2,18,7593,5299,2454,448,5591,20,6,39,0,1224,181,26,1.5384615384615385,0.08512739527448386,33,13,0,5
Crëature Slayer,True,TOP,Tryndamere,40,19,97,5,15,157,12,3,6,13256,21420,0,10606,26810,8,1,19,0,1333,132,123,0.9,0.3016765058259936,1,7,8,8
XxAugusxX,True,JUNGLE,Diana,108,41,84,6,15,58,12,3,2,13978,16759,0,6071,15890,5,1,30,0,1333,76,65,0.7,0.23604330046156002,22,1,1,5
Incursio,True,MIDDLE,Yasuo,193,10,76,7,12,102,5,8,10,9422,13579,0,687,14001,6,1,12,0,1333,145,148,0.75,0.19125690417956706,13,4,1,5
Gumayusi1,True,BOTTOM,Jhin,69,27,43,20,14,133,6,2,10,11630,13389,0,3541,12103,9,5,18,0,1333,77,31,0.8,0.18856910341219377,8,8,1,0
LeanBeefPatty,True,UTILITY,Alistar,20,19,39,5,11,19,2,4,17,8068,5854,0,5138,17026,10,1,20,0,1333,134,76,0.95,0.08245418612068559,0,9,0,1
Ironpup,False,TOP,Camille,121,30,51,6,13,89,5,10,5,9982,11869,0,1910,21163,6,1,11,0,1333,98,200,0.2702702702702703,0.18657403665963712,4,14,2,0
McSpicy Lover,False,JUNGLE,Nidalee,147,184,101,175,10,12,5,6,1,7177,8904,0,8104,19653,8,8,28,0,1333,135,173,0.16216216216216217,0.1399755672419594,11,18,1,0
GalaxyGoggles,False,MIDDLE,Sett,67,20,29,7,11,124,5,10,6,7846,20278,0,2432,27673,5,2,14,0,1333,149,277,0.2972972972972973,0.318758449126151,0,22,2,2
MoussaSissoko,False,BOTTOM,Ezreal,179,29,24,7,12,173,4,6,3,9404,18309,0,750,13320,7,1,16,0,1333,19,174,0.1891891891891892,0.28780929624527624,61,10,1,4
Hayden Tieng Sii,False,UTILITY,Braum,46,11,13,6,9,37,1,5,5,5142,4254,1021,790,10622,10,3,27,0,1333,107,103,0.16216216216216217,0.06688265072697629,22,14,0,1
Lisanity,False,TOP,Gwen,109,35,168,46,17,199,4,14,9,17632,19648,0,6176,50627,13,1,22,0,2368,140,496,0.22033898305084745,0.14426153792113477,53,22,0,0
weixin1585410146,False,JUNGLE,LeeSin,275,253,158,19,17,33,11,8,17,17748,31285,1495,19199,58735,25,3,33,0,2368,409,315,0.4745762711864407,0.22970693709965972,42,26,4,1
Iryerris,False,MIDDLE,Irelia,286,33,68,8,18,246,7,8,10,18886,23843,0,11338,48258,13,5,45,0,2368,88,322,0.288135593220339,0.17506381571617374,23,38,1,2
Silver Cross,False,BOTTOM,Ezreal,412,91,63,24,17,236,17,7,11,17339,49361,0,4765,29124,17,3,41,0,2368,178,277,0.4745762711864407,0.3624201662273473,120,22,1,5
Hayden Tieng Sii,False,UTILITY,Karma,113,29,165,55,16,11,4,7,24,15387,12060,13142,9021,27993,42,7,77,0,2368,248,241,0.4745762711864407,0.08854754303568449,64,14,0,4
courante76,True,TOP,Yone,424,120,94,15,18,294,13,6,15,26446,52363,0,9858,39924,16,9,50,0,2368,206,285,1,0.28926558585510975,23,110,4,5
Incursio,True,JUNGLE,Kayn,230,107,104,26,18,82,14,10,15,25073,50958,0,17528,43784,1,4,18,0,2368,396,398,1.0357142857142858,0.2815082866493211,32,67,7,2
Cherrí,True,MIDDLE,Ahri,130,146,46,54,18,205,3,4,17,21190,29740,0,10347,29185,6,7,26,0,2368,115,159,0.7142857142857143,0.16429437634488014,122,43,1,0
Global Crystal,True,BOTTOM,Karthus,490,28,91,9,18,210,6,15,11,18623,38108,0,1427,30299,10,3,19,0,2368,266,510,0.6071428571428571,0.21051830542147026,0,23,0,1
LeanBeefPatty,True,UTILITY,Pyke,60,67,57,16,17,53,8,8,5,16960,9849,0,8975,28582,69,24,139,0,2368,84,159,0.4642857142857143,0.05441344572921872,22,37,0,0
Rival,False,TOP,Riven,214,39,65,11,12,133,2,7,2,9261,7156,0,534,12462,5,1,9,0,1357,106,96,0.14285714285714285,0.13331845915968252,6,5,1,0
Extremum,False,JUNGLE,Hecarim,167,27,39,4,11,21,10,6,5,8566,11955,0,6851,22065,3,2,13,0,1357,291,119,0.5357142857142857,0.22272112073259961,5,27,0,0
Incursio,False,MIDDLE,Sylas,66,40,84,18,12,110,1,7,8,9832,10612,0,4020,20455,4,1,8,0,1357,289,139,0.32142857142857145,0.19770110877449898,10,21,0,0
Squidgy Boy,False,BOTTOM,Jinx,102,36,10,8,12,167,5,4,8,8848,19420,0,30,11323,8,1,14,0,1357,82,74,0.4642857142857143,0.3617801813443024,23,12,0,0
Elv,False,UTILITY,Lulu,43,56,56,6,11,4,1,4,15,7707,4534,4318,27,8952,19,4,42,0,1357,174,85,0.5714285714285714,0.0844791299889165,55,12,0,0
TonyXenos,True,TOP,Sett,76,26,39,5,15,193,5,1,6,13398,14929,0,3455,20281,4,0,8,0,1357,221,41,0.5789473684210527,0.25032105428245144,0,6,4,5
shui bu gou TuT,True,JUNGLE,Kindred,150,38,25,4,13,19,9,5,10,10808,15103,0,11934,17448,8,3,31,0,1357,129,165,1,0.2532259625009515,29,24,0,6
Ciel Phantomhive,True,MIDDLE,Katarina,64,36,0,7,13,103,7,3,5,10203,13667,0,2213,13412,5,1,13,0,1357,3,86,0.631578947368421,0.22915387867777293,0,11,1,5
Silver Cross,True,BOTTOM,Vayne,72,0,6,6,12,125,4,5,5,8876,7918,0,787,10554,9,0,11,0,1357,18,129,0.47368421052631576,0.13277013541627797,35,17,1,0
Hayden Tieng Sii,True,UTILITY,Bard,51,52,21,6,11,29,3,5,16,7847,8023,904,3352,11689,25,3,48,0,1357,180,70,1,0.13452896912254617,26,28,0,1
TonyXenos,True,TOP,Darius,116,109,24,14,18,256,11,4,5,20425,28851,0,10361,35301,4,4,21,0,2100,288,188,0.5333333333333333,0.26087617711618477,0,17,4,5
Smaze,True,MIDDLE,Leblanc,104,211,56,30,16,150,11,7,14,16141,29885,0,4942,29848,6,9,37,0,2100,35,233,0.8333333333333334,0.2702264562590572,42,11,4,0
8475,True,UTILITY,Lulu,62,125,115,10,15,9,2,7,24,14366,4713,10061,3161,17987,36,2,55,0,2100,211,171,0.8666666666666667,0.04261793581721038,76,34,0,2
Frosts,True,BOTTOM,Tristana,66,34,60,7,18,280,15,3,12,18579,39403,0,2206,16248,12,11,35,0,2100,68,100,0.9,0.356289593835787,0,20,4,3
Whýte,True,JUNGLE,JarvanIV,91,44,79,9,16,30,4,9,17,15130,7740,0,7270,33552,3,6,24,0,2100,344,278,0.7,0.06998983697176055,0,30,0,1
Ironpup,False,TOP,Garen,86,23,84,6,16,206,4,8,3,16422,13673,0,0,28795,9,3,23,0,2100,197,322,0.16279069767441862,0.12791981220469242,0,15,2,0
Young Cheetah,False,JUNGLE,Nidalee,273,262,140,274,16,21,13,8,10,15438,34450,0,16709,30163,2,6,25,0,2100,60,213,0.5348837209302325,0.32228768696357873,23,22,1,2
Incursio,False,MIDDLE,Zed,100,76,104,16,15,173,3,11,8,13881,19798,0,1173,25015,3,3,18,0,2100,143,341,0.2558139534883721,0.1852220094744,51,17,2,0
Hoopa1,False,BOTTOM,Jinx,440,49,23,10,17,298,10,8,8,16499,33184,0,2093,21616,17,5,34,0,2100,116,208,0.4186046511627907,0.31044468696299404,29,12,0,3
love leona,False,UTILITY,Leona,54,38,30,14,15,44,0,8,20,13579,5785,918,1871,27930,44,6,82,0,2100,72,195,0.46511627906976744,0.05412580439433477,15,23,0,2
courante76,False,TOP,Aatrox,155,45,105,9,14,173,4,9,4,11886,14381,0,7052,28937,10,3,31,0,1730,254,340,0.21052631578947367,0.18231750924292284,13,86,3,1
Incursio,False,JUNGLE,Kayn,168,69,64,21,15,46,8,7,7,13665,22745,0,10642,29112,2,2,9,0,1730,294,227,0.39473684210526316,0.28835605376154366,21,28,4,0
ssr89mid,False,MIDDLE,Orianna,132,74,57,7,15,196,7,6,10,13638,20129,451,612,13972,10,3,32,0,1730,148,149,0.4473684210526316,0.25519755418813106,43,43,0,0
Frosts,False,BOTTOM,Jinx,130,55,15,11,14,166,5,8,10,11995,15067,0,1680,18382,11,6,40,0,1730,26,229,0.39473684210526316,0.19101821201661093,17,33,0,0
McSpicy Lover,False,UTILITY,Renata,42,10,54,6,12,16,2,8,12,9928,6555,1404,383,19971,32,11,68,0,1730,163,219,0.3684210526315789,0.08311067079079151,29,67,0,0
jieyuns fan,True,TOP,Camille,159,38,99,6,15,133,4,8,4,13123,12328,0,1753,25776,10,3,17,0,1730,117,239,0.3076923076923077,0.14069213530669197,3,14,1,1
MARTIANDESTROYER,True,JUNGLE,Diana,123,74,108,10,17,32,14,3,9,17880,29738,0,10733,23936,5,4,35,0,1730,237,146,0.8846153846153846,0.3393726650263679,17,20,4,3
SEN Sinatraa,True,MIDDLE,Yasuo,219,13,92,9,17,221,5,3,10,17311,14666,0,1633,17100,12,2,32,0,1730,134,121,0.5769230769230769,0.16736885713084337,6,12,3,2
originalpainting,True,BOTTOM,MissFortune,82,74,41,11,15,196,14,5,7,13793,22590,0,3116,15484,9,3,20,0,1730,160,168,0.8076923076923077,0.25779980058709867,58,25,3,1
Silver Cross,True,UTILITY,Karma,61,21,78,30,12,7,1,7,18,9751,8304,3023,1747,14883,37,6,83,0,1730,116,210,0.7307692307692307,0.09476654194899804,37,22,0,1
Viper8,True,TOP,Malphite,49,42,35,7,14,140,3,2,5,12056,9782,0,2725,20209,7,1,11,0,1432,952,80,0.3076923076923077,0.13350733207354712,0,14,1,1
xiaomache,True,JUNGLE,RekSai,191,205,137,6,14,36,7,1,15,12886,15598,0,16336,23585,3,1,23,0,1432,264,12,0.8461538461538461,0.21289346871907805,23,8,0,3
Jay Sinatraa Won,True,MIDDLE,Zed,94,103,114,17,15,202,10,1,6,14427,17519,0,3112,15238,5,5,18,0,1432,62,35,0.6153846153846154,0.2391075412281612,35,9,2,3
MoussaSissoko,True,BOTTOM,Vayne,111,0,6,6,14,145,10,4,10,11572,20246,0,1975,13455,8,5,25,0,1432,68,44,0.7692307692307693,0.2763214100577982,49,7,0,3
McSpicy Lover,True,UTILITY,Karma,79,30,122,27,12,18,3,2,16,8959,10123,4085,2104,12299,35,2,59,0,1432,226,45,0.7307692307692307,0.1381702479214154,48,6,0,4
to the edge,False,TOP,Sion,76,79,35,8,14,187,2,8,3,11730,16829,0,913,36253,7,0,11,0,1432,476,245,0.2777777777777778,0.27444327123456685,23,4,2,2
Incursio,False,MIDDLE,Katarina,56,43,0,3,12,173,2,5,1,9527,6716,0,1014,15141,4,5,11,0,1432,2,136,0.16666666666666666,0.10952797536253418,1,9,0,0
